"Key","LastModified","ETag","Size","StorageClass","Bucket","URL"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2015.CSV","2025-03-22T03:28:23.000Z","""4a3a9db7e2b398d5e12f5a7e62a276b4-19""",155977045,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2015.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2016.CSV","2025-03-22T03:28:51.000Z","""33d41f98d9260e222d082d97396c45d9-20""",162110137,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2016.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2017.CSV","2025-03-22T03:29:22.000Z","""b895a7c45f9c5089e361b97e4a1b1232-21""",173269629,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2017.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2018.CSV","2025-03-22T03:29:55.000Z","""b8d22c054aaa98e8b547d1485c9564b5-22""",180214306,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2018.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2019.CSV","2025-03-22T03:30:28.000Z","""23e0d81f744b2fcc5ed4c7e90ac86e1f-23""",187072060,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2019.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2020.CSV","2025-03-22T03:31:06.000Z","""9916789dd979d7ea2cc48defc73eb8d0-25""",207454854,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2020.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2021.CSV","2025-03-22T03:31:45.000Z","""f0d36922e24e76ad962a550c45631332-27""",218515423,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2021.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2022.CSV","2025-03-22T03:32:26.000Z","""0db4f081248af51c98c82814960a4612-18""",150434409,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2022.CSV"
"public/efile_v2_0/F9-P09-T00-EXPENSES-2023.CSV","2025-03-22T03:32:55.000Z","""e1f0323b34967130645f52c18393165d-20""",166656075,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T00-EXPENSES-2023.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2009.CSV","2025-03-22T03:33:24.000Z","""5ec23a0558a5996c03cf4d027761dde9-2""",10226473,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2009.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2010.CSV","2025-03-22T03:33:31.000Z","""60fa28e053f68b4fb40f9812dfe53402-5""",37696068,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2010.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2011.CSV","2025-03-22T03:33:34.000Z","""044878507dfb85b5f211a645f57ed2a0-6""",48545770,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2011.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2012.CSV","2025-03-22T03:33:44.000Z","""5c32b4c074f79647d6c1038dd3b55162-7""",54352419,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2012.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2013.CSV","2025-03-22T03:33:56.000Z","""d4280444cc1c3312c63bf6e4f85a13f2-7""",56793454,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2013.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2014.CSV","2025-03-22T03:34:07.000Z","""e93bbac959d91837381b6b6b461b778c-8""",62157800,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2014.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2015.CSV","2025-03-22T03:34:19.000Z","""60f66093dc40c278a65618907c110396-8""",66200500,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2015.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2016.CSV","2025-03-22T03:34:32.000Z","""e1b12b66cae745da47a2475c279213e0-9""",69051577,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2016.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2017.CSV","2025-03-22T03:34:46.000Z","""90fc1253560a4ea0d3813b7f010ef30e-9""",73864512,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2017.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2018.CSV","2025-03-22T03:35:00.000Z","""4c756c4097595afda02555fb919ccb93-10""",76274073,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2018.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2019.CSV","2025-03-22T03:35:14.000Z","""bc0eae9e6254b4cd8aa7aa8a21ad253c-10""",79359098,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2019.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2020.CSV","2025-03-22T03:35:28.000Z","""4babb7a303e2fd639f96637047503834-11""",88439326,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2020.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2021.CSV","2025-03-22T03:35:44.000Z","""cbe6c9975de7d6fa777ccc22176387a0-11""",89234690,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2021.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2022.CSV","2025-03-22T03:36:01.000Z","""de6cbbc258faee4e122a1ed573adf727-8""",60077245,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2022.CSV"
"public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2023.CSV","2025-03-22T03:36:13.000Z","""3919d47a3f790904cdc6db80cccabccd-8""",65869423,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P09-T01-EXPENSES-OTHER-2023.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2009.CSV","2025-03-22T03:36:26.000Z","""2a5fd5120d6b63ea9892df8bb4e5111b-3""",23572271,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2009.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2010.CSV","2025-03-22T03:36:31.000Z","""0cfd060b20c161ba979834e23df1423e-11""",86064239,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2010.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2011.CSV","2025-03-22T03:36:47.000Z","""fdda5d2932c30badddbeb0876cb39cae-14""",111223828,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2011.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2012.CSV","2025-03-22T03:37:09.000Z","""5ed51668f530db24c1747667d3354c9c-15""",125458356,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2012.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2013.CSV","2025-03-22T03:37:30.000Z","""bc163cad0233c1bfd96ef0e7b142bc78-17""",138649143,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2013.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2014.CSV","2025-03-22T03:38:01.000Z","""a3f3da6f6dd6e40f38c4d86c1ce04654-19""",152661464,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2014.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2015.CSV","2025-03-22T03:38:27.000Z","""822c4cee2f613af8dda70251d93fa746-20""",162859837,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2015.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2016.CSV","2025-03-22T03:38:58.000Z","""7ecb382ba018fd4b7ab3d49b9543f2f5-21""",169813603,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2016.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2017.CSV","2025-03-22T03:39:32.000Z","""941612b327384da891781627d1475dba-22""",181653464,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2017.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2018.CSV","2025-03-22T03:40:06.000Z","""19b1c564e51cce728baff8f86caf1a00-23""",189753665,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2018.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2019.CSV","2025-03-22T03:40:43.000Z","""67d71b45e0fba2e6a69f3a78c268bca9-24""",195842221,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2019.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2020.CSV","2025-03-22T03:41:21.000Z","""06fdea95421a4c56927d8bb0df3b8ab5-27""",219100177,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2020.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2021.CSV","2025-03-22T03:42:03.000Z","""fefb439e49ee82cec1524b20bd87c67e-28""",231215057,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2021.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2022.CSV","2025-03-22T03:42:44.000Z","""382e865c272590dff51c1786c5a99fab-19""",158339488,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2022.CSV"
"public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2023.CSV","2025-03-22T03:43:15.000Z","""499b09a19433a99917bb8e337f0f7733-22""",179349283,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P10-T00-BALANCE-SHEET-2023.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2009.CSV","2025-03-22T03:43:51.000Z","""eb72c95c93d7d9eabf53d4d168a64d9a""",1068537,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2009.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2010.CSV","2025-03-22T03:43:51.000Z","""7ff22597ad22a043012574a5625cfc22-5""",41204509,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2010.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2011.CSV","2025-03-22T03:43:59.000Z","""072663aa1c3d7c0b5d7025b85dbc4cd1-7""",52906826,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2011.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2012.CSV","2025-03-22T03:44:08.000Z","""84f1370538b2533b1b9b89bde9534d9a-8""",60288716,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2012.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2013.CSV","2025-03-22T03:44:20.000Z","""1a10284d82e54c25fc6f77b14ec4b7ac-8""",66463656,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2013.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2014.CSV","2025-03-22T03:44:34.000Z","""5cd80d1109953beeacb30becd96d01e5-9""",72952889,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2014.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2015.CSV","2025-03-22T03:44:47.000Z","""ad6db8ac59d1d73eebfedc0f4efc26f1-10""",77845794,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2015.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2016.CSV","2025-03-22T03:45:02.000Z","""9a33d20c7f2acec0e5d47521a9da0fdd-10""",81119527,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2016.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2017.CSV","2025-03-22T03:45:16.000Z","""58f53c25cb923ff4bc0562aadb279c01-11""",86950234,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2017.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2018.CSV","2025-03-22T03:45:33.000Z","""cfc23667410697345b3a83a028e9d486-11""",90425135,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2018.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2019.CSV","2025-03-22T03:45:49.000Z","""1594245cf8a82b67416ac282e193be68-12""",94607341,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2019.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2020.CSV","2025-03-22T03:46:10.000Z","""849a65bb707cd5941096b8d49ec075cd-13""",107043462,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2020.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2021.CSV","2025-03-22T03:46:27.000Z","""778862d08a79b7eedcb0c576e7b6bd19-14""",112963061,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2021.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2022.CSV","2025-03-22T03:46:50.000Z","""aa12842928942ab4738b851e97de3f6b-10""",76741450,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2022.CSV"
"public/efile_v2_0/F9-P11-T00-ASSETS-2023.CSV","2025-03-22T03:47:06.000Z","""696a9aebe07bebb0f4f691f587844bf3-11""",86124356,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P11-T00-ASSETS-2023.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2009.CSV","2025-03-22T03:47:21.000Z","""6f0569b141f0810300a828276581068b-2""",14745963,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2009.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2010.CSV","2025-03-22T03:47:23.000Z","""f48005dd5258f33a2cf877c464b014b8-7""",57009151,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2010.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2011.CSV","2025-03-22T03:47:34.000Z","""26a2ddfe841d420ca62a29f8557051c9-9""",73915675,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2011.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2012.CSV","2025-03-22T03:47:49.000Z","""50d1e2aabfc0f8cc8ceb102d15ce2f48-11""",86019637,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2012.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2013.CSV","2025-03-22T03:48:07.000Z","""db6a19b426b4f0bceb27790e0520e339-12""",95381230,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2013.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2014.CSV","2025-03-22T03:48:23.000Z","""6ab94490fc27154b2c70d6b89e927d5a-13""",105346129,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2014.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2015.CSV","2025-03-22T03:48:44.000Z","""1fc55112728f27f3f46c811006824879-14""",112607012,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2015.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2016.CSV","2025-03-22T03:49:05.000Z","""a475cb53ffe48d685c7e12f750a52241-15""",117574723,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2016.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2017.CSV","2025-03-22T03:49:28.000Z","""c2553804f56f3d5a1b8ebf80c7b35f21-15""",125792190,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2017.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2018.CSV","2025-03-22T03:49:51.000Z","""7e3927a466e69a86dc7bbbb6791bbfeb-16""",132002985,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2018.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2019.CSV","2025-03-22T03:50:17.000Z","""9b4e19f1841288ca784311c157768ff8-17""",136854767,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2019.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2020.CSV","2025-03-22T03:50:44.000Z","""37aff44ce04515337289c2c0275cb8be-19""",153144369,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2020.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2021.CSV","2025-03-22T03:51:15.000Z","""60c9f1c3e3e2b8130f61d19fdca42610-20""",163234674,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2021.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2022.CSV","2025-03-22T03:51:42.000Z","""d05a17a5a6173e2fb73c21c16771f845-14""",111848760,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2022.CSV"
"public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2023.CSV","2025-03-22T03:52:07.000Z","""c4ee86de0442da4cd1c56919a2af2bd9-16""",129347385,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/F9-P12-T00-FINANCIAL-REPORTING-2023.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2009.CSV","2025-03-22T03:52:32.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2009.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2010.CSV","2025-03-22T03:52:32.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2010.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2011.CSV","2025-03-22T03:52:32.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2011.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2012.CSV","2025-03-22T03:52:32.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2012.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2013.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2013.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2014.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2014.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2015.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2015.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2016.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2016.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2017.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2017.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2018.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2018.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2019.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2019.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2020.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2020.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2021.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2021.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2022.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2022.CSV"
"public/efile_v2_0/SA-P00-T00-HEADER-2023.CSV","2025-03-22T03:52:33.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P00-T00-HEADER-2023.CSV"
"public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2009.CSV","2025-03-22T03:52:33.000Z","""aa2e302fb9cf10177b234e97bd17a024-2""",13624461,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2009.CSV"
"public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2010.CSV","2025-03-22T03:52:33.000Z","""1deabee36590edee33154617bbbc61ad-6""",48002448,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2010.CSV"
"public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2011.CSV","2025-03-22T03:52:42.000Z","""1382411e61ab5cbe2aec2ff0bef60119-8""",62274706,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SA-P01-T00-PUBLIC-CHARITY-STATUS-2011.CSV"
